id,conversation_id,customer_tweet_id,timestamp,customer_message,brand_response,conversation_history,conversation_turns,intent,should_escalate,expected_resolution,difficulty,evidence_conversation_id,annotation_status
97,2850840,2850842,2017-11-27T19:34:00+00:00,"🍏 @AppleSupport 🍎 In a loop on your website (iPhone 7+, Safari, iOS 11.0.3). Trying to click through to a particular model but loop back to enclosed link, aka the Watch Home. On reliable WiFi &amp; mobile network. #headsUp #support  https://t.co/qO9YYRNe4d","@792693 That's certainly not supposed to happen. Let's see what we can do to ensure you're able to navigate the website. To help get us started, have you had the chance to force quit and reopen Safari? If not, those steps are here: https://t.co/RqqIctrDWV","customer: 🍏 @AppleSupport 🍎 In a loop on your website (iPhone 7+, Safari, iOS 11.0.3). Trying to click through to a particular model but loop back to enclosed link, aka the Watch Home. On reliable WiFi &amp; mobile network. #headsUp #support  https://t.co/qO9YYRNe4d",2,app_software_issue,False,Fix the loop issue on the website for the iPhone 7+ with Safari and iOS 11.0.3.,medium,,ollama_suggestion_pending_human_review
98,1220998,1221001,2017-10-25T15:28:31+00:00,@AppleSupport Hey guys - how do I answer calls via my bluetooth headphones on the Apple Watch series 3 (cell)?,@406492 Great question. Take a look at this info on how to use your Bluetooth accessories with your Apple Watch: https://t.co/FAqWqYdBZH,customer: @AppleSupport Hey guys - how do I answer calls via my bluetooth headphones on the Apple Watch series 3 (cell)?,3,general_information,False,Instructions on how to answer calls via Bluetooth headphones on Apple Watch Series 3,easy,,ollama_suggestion_pending_human_review
99,2593244,2593247,2017-11-17T02:23:28+00:00,After installing #iOS11 I’m considering charging @115858 for lost work time as I wait for my #iPhone which has slowed to a crawl.,"@734398 We're happy to assist. Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version, if needed.",customer: After installing #iOS11 I’m considering charging @115858 for lost work time as I wait for my #iPhone which has slowed to a crawl.,5,app_software_issue,False,Customer should receive a software update or workaround to improve iPhone performance.,medium,,ollama_suggestion_pending_human_review
100,1916664,1916667,2017-10-18T14:39:25+00:00,@AppleSupport soooo apple musics been double charging me for 4 months now?????,@570883 Let's have our iTunes Support team take a look at this. You can use this link to contact them: https://t.co/SDIe7UiyJN,customer: @AppleSupport soooo apple musics been double charging me for 4 months now?????,4,billing_payment,True,Apple will investigate the billing issue and provide a refund for the overcharged amounts.,medium,,ollama_suggestion_pending_human_review
101,2008522,2008525,2017-11-04T17:13:01+00:00,so the day the new iphone drops my phone officially stops charging. come at me @115858,"@250719 If you'd like assistance, we can help. Are you charging with the original or a third-party power cable? Tell us in a DM: https://t.co/GDrqU22YpT",customer: so the day the new iphone drops my phone officially stops charging. come at me @115858,3,device_issue,True,Diagnose and repair the charging issue of the customer's device.,medium,,ollama_suggestion_pending_human_review
102,2757513,2757515,2017-11-21T04:15:30+00:00,"@AppleSupport hello, I had turned off my phone prior to charging it for a half hour and as I went to the next step of the force restart my phone won't turn on or restart",@771703 We appreciate you trying that step. Let’s team up in DM and we’ll do our best to assist you. https://t.co/GDrqU22YpT,"customer: @AppleSupport hello, my phone won't charge after a hard reset, trying several cords, and plugging it into my Macbook. It is at 2% battery so an iOS update isn't an option currently. Please help.
brand: @771703 We are more than happy to help. Let's start by trying the steps in this article: https://t.co/UprB7UUP1q

Please let us know if you need further assistance after trying the steps in that article.
customer: @AppleSupport hello, I had turned off my phone prior to charging it for a half hour and as I went to the next step of the force restart my phone won't turn on or restart",4,device_issue,False,Provide instructions for diagnosing and resolving hardware issues with the phone.,medium,,ollama_suggestion_pending_human_review
103,2417460,2417462,2017-11-14T17:56:33+00:00,Man @AppleSupport what’s up with y’all service today. I’ve been disconnected 4 times today just get another AirPods charging case. And still don’t have an order placed. I’m just gonna go in store. https://t.co/MVW8KZPg3q,@694713 Let's see if we can help save you a trip. DM us the country you are located in and we'll continue there. https://t.co/GDrqU22YpT,customer: Man @AppleSupport what’s up with y’all service today. I’ve been disconnected 4 times today just get another AirPods charging case. And still don’t have an order placed. I’m just gonna go in store. https://t.co/MVW8KZPg3q,2,complaint,True,Customer should receive an apology and a replacement AirPods charging case.,medium,,ollama_suggestion_pending_human_review
104,2678839,2678841,2017-10-31T14:54:29+00:00,@AppleSupport I wish your customer service was as “premium” as the products you charge us for! Disgusted at the treatment from your team!,@753800 Please meet us in DM. We'd be happy to hear more. https://t.co/GDrqU22YpT,customer: @AppleSupport I wish your customer service was as “premium” as the products you charge us for! Disgusted at the treatment from your team!,2,complaint,True,Apologize and offer a resolution to improve customer satisfaction.,hard,,ollama_suggestion_pending_human_review
105,641997,641999,2017-11-22T20:40:00+00:00,My phone has been charging for 2 hours...it’s at 37%. @115858 might be about to lose me as a 10 year customer.,@272358 We understand how vital it is to keep your iPhone powered and we want to help. Please take a look at this: https://t.co/uqxquyfdn0,customer: My phone has been charging for 2 hours...it’s at 37%. @115858 might be about to lose me as a 10 year customer.,2,device_issue,True,Diagnose and resolve the charging issue to prevent customer churn.,medium,,ollama_suggestion_pending_human_review
106,2432898,2432900,2017-11-14T21:13:50+00:00,@115858 @AppleSupport I am very disappointed in the shipping times of my iPhone 10. Shipped on the 9th delivery scheduled for the 20th. Really 11 days.,@698221 Thanks for reaching out. We recommend contacting our Online Store Advisors for more detail information on your delivery. https://t.co/8yjRd1Xo0i,customer: @115858 @AppleSupport I am very disappointed in the shipping times of my iPhone 10. Shipped on the 9th delivery scheduled for the 20th. Really 11 days.,2,order_purchase,False,Provide an update on the shipping status and expected delivery date.,easy,,ollama_suggestion_pending_human_review
107,2732923,2732926,2017-11-20T16:13:01+00:00,@AppleSupport Just bought new phone,@123004 Congratulations on your new iPhone. When setting up the device it is your personal preference if you'd like to setup as new or restore to a backup.,"customer: @AppleSupport Hi could you please advise is it best to set up a phone as new or restore from back up
brand: @123004 That’s a great question, and we'll be happy to offer some guidance. Are you in the process of troubleshooting an issue, or did you just get a new phone?
customer: @AppleSupport Just bought new phone",7,order_purchase,False,Provide guidance on setting up a new phone or restoring from a backup.,easy,,ollama_suggestion_pending_human_review
108,546529,546531,2017-12-02T20:27:29+00:00,@AppleSupport It doesn’t work. Just tried to download an app on my wife’s phone. This app is available for family share.,"@247085 Okay, thanks. What happens when you try to download the app?","customer: Hope the @AppleSupport will fix the #FamiliSharing that it will work someday. Right now it’s not working anyway.
brand: @247085 We want to look into this. Can you tell us more about what's going on with Family Sharing?
customer: @AppleSupport It doesn’t work. Just tried to download an app on my wife’s phone. This app is available for family share.",6,app_software_issue,False,Resolve the Family Sharing issue allowing the app to be downloaded on the wife’s phone.,easy,,ollama_suggestion_pending_human_review
109,1716650,1716652,2017-11-07T00:53:26+00:00,@AppleSupport Says the password is incorrect. But the same password works on my phone https://t.co/6ssYJONUwE,"@519838 If you delete, then retype the email out, does it allow you to sign in after that? DM us and let us know if it doesn't work. https://t.co/GDrqU22YpT","customer: @115858 my apple music wont work on imac. Wtf?
brand: @519838 We want you to be able to listen to your music on your iMac. What exactly happens when you try to play it?
customer: @AppleSupport Says the password is incorrect. But the same password works on my phone https://t.co/6ssYJONUwE",4,account_access,False,Verify the password for the Apple ID on the iMac and ensure it matches the one used on the phone.,easy,,ollama_suggestion_pending_human_review
110,2276296,2276298,2017-11-11T20:43:00+00:00,"@AppleSupport I won't get a response even when i ask ""this id looks like real, is it an official apple id or not?"". Wow. What a customer service. My iphone is my last apple product then.",@662059 The email reaches the appropriate department that handles issues such as this. We would be happy to look further into the email that you received. Send us a DM by clicking on the link below. We'll continue there. https://t.co/GDrqU22YpT,"customer: @AppleSupport constantly receiving phishing emails about my apple account. Reported last two email to __email__. Unfortunately received no response. Frustrating how apple treats its customers who try to report their concerns about account security.
brand: @662059 We understand your concern. You’ve done the right thing by reporting the emails. Please know, that you might not receive a response when reporting these types of emails to __email__. Learn about way to avoid these emails here: https://t.co/LNMCdqt6fD
customer: @AppleSupport I won't get a response even when i ask ""this id looks like real, is it an official apple id or not?"". Wow. What a customer service. My iphone is my last apple product then.",4,account_access,True,Provide a direct response to the customer's Apple ID verification query and offer support resources.,medium,,ollama_suggestion_pending_human_review
111,2675690,2675692,2017-10-31T13:27:00+00:00,Hei @115858 @AppleSupport there is some weird email that ask me to reset my appleID and i think this is fake https://t.co/X6Bw1aiHjk,@753138 Thanks for reaching out. This article covers how to identify and report those types of communications: https://t.co/LNMCdqt6fD,customer: Hei @115858 @AppleSupport there is some weird email that ask me to reset my appleID and i think this is fake https://t.co/X6Bw1aiHjk,2,account_access,False,Inform the customer about phishing scams and guide them to change their Apple ID password.,easy,,ollama_suggestion_pending_human_review
112,17303,17305,2017-11-22T14:49:32+00:00,@115858 how come when I am listening to @115888 my music keeps pausing by itself????? I’m sorry I listen to Spotify and not Apple Music but Spotify is simply better. I’m sick of your shit Apple,"@119815 We'll do everything we can to help you figure out what's happening. To start, what type of device are you using? Along with that, please confirm which version of the operating system is currently installed. Send over those details to us via DM. https://t.co/GDrqU22YpT",customer: @115858 how come when I am listening to @115888 my music keeps pausing by itself????? I’m sorry I listen to Spotify and not Apple Music but Spotify is simply better. I’m sick of your shit Apple,2,complaint,True,"The customer's issue with music pausing should be addressed, and the negative feedback should be escalated for further review.",hard,,ollama_suggestion_pending_human_review
113,34618,34620,2017-11-01T13:26:00+00:00,"When searching fot ""GOT"" Apple TV app shows Cmore but not @1561 Nordic, even tho I only have HBO installed. @AppleSupport",@123503 Let's get you in touch with our Apple TV experts so they can assist further. Reach out here: https://t.co/IBIY3vMgPj,"customer: When searching fot ""GOT"" Apple TV app shows Cmore but not @1561 Nordic, even tho I only have HBO installed. @AppleSupport",2,app_software_issue,False,The Apple TV app should correctly display the available content based on the user's subscriptions.,easy,,ollama_suggestion_pending_human_review
114,1725178,1725180,2017-10-26T21:29:31+00:00,@AppleSupport Apple Music isn’t letting me play my music and saying to choose my plan but I’m already member 😕😑,@521775 We’re investigating and will update our System Status page as more info becomes available: https://t.co/rKatBLop5Q,customer: @AppleSupport Apple Music isn’t letting me play my music and saying to choose my plan but I’m already member 😕😑,2,subscription,False,Reconfigure Apple Music subscription plan selection prompt.,easy,,ollama_suggestion_pending_human_review
115,2777616,2777619,2017-11-21T15:40:03+00:00,lol @115858 has been taking money out of my account for the last 3 months without telling me why or what for and they won't refund me👍🏻,@776017 Best bet is to reach out to our iTunes Support team about this issue.  https://t.co/SDIe7UiyJN,customer: lol @115858 has been taking money out of my account for the last 3 months without telling me why or what for and they won't refund me👍🏻,4,billing_payment,True,The issue should be resolved by investigating the charges and providing a refund.,hard,,ollama_suggestion_pending_human_review
116,617203,617207,2017-11-22T16:33:35+00:00,@AppleSupport I need refund just take your cell back,@222729 We've received your DM and will continue to reply there. Look for a response from us there shortly.,"customer: @115858 this how your I phone 7 is working I need solution for this.i have spends 70000 for this.😡😡!!! I need answer from u guys and that would asap. https://t.co/bn8vug7DRC
brand: @222729 Thanks for reaching out, and for the video. We appreciate how important it is that your iPhone is working as expected, and are eager to help ensure it. When did you first notice this behavior? Has it happened more than once? If not, have you restarted since then?
customer: @AppleSupport It’s not for the first time
brand: @222729 Can you let us know what software version you are currently running? You can check by going to Settings &gt; General &gt; About.
customer: @AppleSupport It’s 11.0.3
brand: @222729 We have recently released iOS 11.1.2. Let's backup your iPhone and update it. This can help to back up: https://t.co/4f8hwT5to6
customer: @AppleSupport I think apple is worlds best cell phone .but you guys not even sorry for your mistakes just blaming me about the update.other cell phone company service are much better then apple.i have wasted my 70k to purchase this fucking apple phone. Don’t give bullshit Instead of solution
brand: @222729 Rest assured, step one in solving issues is to ensure the device is up-to-date. If you'd like to continue troubleshooting, we'd be happy to help. Updating the device will fix any known issues delivered to you in update form.
customer: @AppleSupport Still waiting for reply #iphone7 #apple
customer: @AppleSupport Your cell after update https://t.co/SjiPxmXLEh
customer: @AppleSupport  https://t.co/Nqp37JiEYO
customer: @AppleSupport Check update https://t.co/te5ipF5LmU
brand: @222729 Thanks for following up with us about your iPhone. We understand wanting to get this issue resolved. Please send us a DM and we'll continue to troubleshoot together. https://t.co/GDrqU22YpT
customer: @AppleSupport What is dm??
customer: @AppleSupport I need refund just take your cell back",18,refund_return,True,Customer is seeking a refund and should be directed to the appropriate refund process.,hard,,ollama_suggestion_pending_human_review
117,2069465,2069467,2017-10-08T19:39:00+00:00,Can I get a refund for my brand new iPhone 7 that decided to just stop working after this update? Would be greatly appreciated. @115858,@612001 We want to make sure you can enjoy using your new iPhone. Send us a DM with the specifics of what you're experiencing. https://t.co/GDrqU22YpT,customer: Can I get a refund for my brand new iPhone 7 that decided to just stop working after this update? Would be greatly appreciated. @115858,2,refund_return,True,Customer will be provided with a refund or a replacement device.,hard,,ollama_suggestion_pending_human_review
118,2410370,2410373,2017-11-14T16:23:32+00:00,"@AppleSupport That didn’t do anything, the biggest disappointment is I had most of those songs downloaded to my phone and it deleted them",@693019 Are you currently an Apple Music member?,"customer: Real talk, where did all my music go when I updated to 11.1.1 @AppleSupport
brand: @693019 If you check under Settings &gt; Music, is iCloud Music Library disabled?  If so, enable it and let us know if that works.
customer: @AppleSupport That didn’t do anything, the biggest disappointment is I had most of those songs downloaded to my phone and it deleted them",9,app_software_issue,False,Re-enable iCloud Music Library and ensure the customer's music is restored.,medium,,ollama_suggestion_pending_human_review
119,1372795,1372798,2017-10-28T00:05:56+00:00,@115858 I finally relented and updated my iPhone...worst decision ever...texting takes FOREVER because it has to process all the crap u added,@247210 This isn't what we want to see happen after the update to iOS 11. How long has it been since you've done that update?,customer: @115858 I finally relented and updated my iPhone...worst decision ever...texting takes FOREVER because it has to process all the crap u added,5,app_software_issue,True,Customer should be provided with troubleshooting steps or a workaround for slow texting after update.,medium,,ollama_suggestion_pending_human_review
120,1962809,1962812,2017-10-31T00:46:00+00:00,@AppleSupport @115858 that has been suggested to me has made my issue worse. I am so disappointed with Apple.,"@176993 This is not the experience we want you to have. Please meet us in DM so we may gather information, and better assist. https://t.co/GDrqU22YpT",customer: @AppleSupport @115858 that has been suggested to me has made my issue worse. I am so disappointed with Apple.,3,complaint,True,The issue should be thoroughly investigated and resolved promptly.,hard,,ollama_suggestion_pending_human_review
121,1874886,1874888,2017-10-21T23:37:30+00:00,"@AppleSupport my phone is good, but I don't think so... my question is if they can change my battery with my apple care. please help me",@260547 Thanks for reaching out to us. We can happily help if you'd reach out to us in DM so we can look at this further. https://t.co/GDrqU22YpT,"customer: @AppleSupport Hey there! one question, my iPhone battery is to bad and I have AppleCare+ but when I went to an apple store they said me that
customer: @AppleSupport my phone is good, but I don't think so... my question is if they can change my battery with my apple care. please help me",3,device_issue,False,AppleCare+ will cover the battery replacement under warranty.,easy,,ollama_suggestion_pending_human_review
122,2981553,2981555,2017-11-19T23:46:54+00:00,"@AppleSupport my iPhone is disabled, it says that I have to connect it to iTunes, my laptop broke I don't have a way of doing that, I only have an iPad, I really need my phone","@822343 We want to help. If you're iPhone is in Recovery mode, we'll need access to a computer with iTunes. Do you have any friends or family members with a computer you could use for this? If not, DM us which country you're in and we'll work with you there. https://t.co/GDrqU22YpT","customer: @AppleSupport my iPhone is disabled, it says that I have to connect it to iTunes, my laptop broke I don't have a way of doing that, I only have an iPad, I really need my phone",2,device_issue,False,Provide a solution to connect the iPhone to an iPad or another method to enable the device.,medium,,ollama_suggestion_pending_human_review
123,2363003,2363005,2017-11-13T21:56:00+00:00,I just wanna know how my battery percentage goes down on the charger &amp; why the x is back ordered for like 5 years @AppleSupport,@682280 We'd like to look into the battery issue you're experiencing. Are you charging with an authentic Apple charging cable?,customer: I just wanna know how my battery percentage goes down on the charger &amp; why the x is back ordered for like 5 years @AppleSupport,2,general_information,False,Provide information on normal battery behavior and backorder status.,easy,,ollama_suggestion_pending_human_review
124,1593241,1593244,2017-11-05T01:42:51+00:00,@AppleSupport is the activity app made by apple available on the iPhone X?,@339728 We want to help. Do you mean the Activity app for the Apple Watch?,customer: @AppleSupport is the activity app made by apple available on the iPhone X?,4,app_software_issue,False,Inform the customer that the Activity app is available on iPhone X and provide a link to download it if needed.,easy,,ollama_suggestion_pending_human_review
125,1373706,1373709,2017-10-28T00:44:00+00:00,@AppleSupport When is iOS 11 available for iPhone? My 6S+ says this: https://t.co/iLU03cL9Fo,@439732 Hi there! Were you ever enrolled in the beta program?,customer: @AppleSupport When is iOS 11 available for iPhone? My 6S+ says this: https://t.co/iLU03cL9Fo,6,app_software_issue,False,Provide information on iOS 11 availability for iPhone 6S+.,easy,,ollama_suggestion_pending_human_review
126,2312401,2312404,2017-11-12T22:22:27+00:00,@AppleSupport This music widget is always on my lock screen since the update. How do I get rid of it? https://t.co/RX3Ba3BZlZ,"@220921 We’d love to work with you on getting this resolved. Which iOS 11 version is your iPhone updated to? Also, does restarting it make the widget go away? https://t.co/OWRDHWSt4h",customer: @AppleSupport This music widget is always on my lock screen since the update. How do I get rid of it? https://t.co/RX3Ba3BZlZ,4,app_software_issue,False,Guide the user to disable or remove the music widget from their lock screen settings.,easy,,ollama_suggestion_pending_human_review
127,1903546,1903548,2017-10-18T13:52:34+00:00,@AppleSupport iOS 11.0.3 draining my battery. I have to charge it four times a day.,@567282 We're here to help. Let's take this to DM so we can better assist you. https://t.co/GDrqU22YpT,customer: @AppleSupport iOS 11.0.3 draining my battery. I have to charge it four times a day.,2,app_software_issue,False,Provide a solution to optimize battery life for iOS 11.0.3 or a recommendation to update to a newer version.,medium,,ollama_suggestion_pending_human_review
128,2110942,2110944,2017-11-17T20:47:30+00:00,@AppleSupport My iCloud password is all messed up now....how do I start over? Effects my personal 💻,"@622691 That’s not what we’d like to hear. Let’s try to recover the password yourself here: 
https://t.co/npJieauGli

If you need additional support you’ll have to reach out to our Apple ID team here:  https://t.co/UJm15vmMM2","customer: Hey @115858 logging in has proven impossible w new software update....thanks for making my morning a living hell!
brand: @622691 We want to help. What happens when you try to log in? Which device are you using?
customer: @AppleSupport My iCloud password is all messed up now....how do I start over? Effects my personal 💻",4,account_access,False,Customer will reset their iCloud password and regain access to their personal device.,easy,,ollama_suggestion_pending_human_review
129,2414338,2414341,2017-11-14T17:30:31+00:00,"@AppleSupport my 13"" macbook pro has a line thats glitchy at the bottom of the screen. When I type on microsoft word, i cant seem to see the bottom of the screen it looks cut off. And on black screen its a line along the bottom pixelated.l","@693985 You're in the right place; we'll do all we can to help. To get started, may we know when the line appears at the bottom of your screen? Does it appear immediately when you start up the Mac, or after you log in to your user account?","customer: @AppleSupport my 13"" macbook pro has a line thats glitchy at the bottom of the screen. When I type on microsoft word, i cant seem to see the bottom of the screen it looks cut off. And on black screen its a line along the bottom pixelated.l",4,app_software_issue,False,The issue with the bottom line on the screen should be resolved by adjusting display settings or updating the operating system.,medium,,ollama_suggestion_pending_human_review
130,1758992,1758994,2017-11-07T17:33:00+00:00,Hi there. My friends phone has been like this for 4 hours. We have tried charging it but it still won’t turn on. Help? @AppleSupport https://t.co/lrM0MNQKNa,"@445653 We'd love to help. Check out this article: https://t.co/1gNtc86MLc If the issue persists, please have your friend DM us.",customer: Hi there. My friends phone has been like this for 4 hours. We have tried charging it but it still won’t turn on. Help? @AppleSupport https://t.co/lrM0MNQKNa,2,device_issue,False,Provide instructions for hardware troubleshooting or suggest a repair service.,easy,,ollama_suggestion_pending_human_review
131,2944542,2944545,2017-11-29T14:46:00+00:00,"@AppleSupport hi guys my Apple Music playlists keep shuffling without being asked to, it’s REALLY annoying! Can you help please? iPhone 7+ iOS 11.2",@813414 Let's see what we can do. Is this the Public or the Developer Beta that you're using? Reply in DM to get started. https://t.co/GDrqU22YpT,"customer: @AppleSupport hi guys my Apple Music playlists keep shuffling without being asked to, it’s REALLY annoying! Can you help please? iPhone 7+ iOS 11.2",4,subscription,False,Fix the shuffling issue in Apple Music playlists on the iPhone 7+ running iOS 11.2,medium,,ollama_suggestion_pending_human_review
132,2300356,2300358,2017-11-12T16:56:27+00:00,"@AppleSupport Hey guys, my 2015 MacBook pro is saying 'Service Battery'. Can I just take it into any apple store to fix this?",@667656 We can help. DM us your country and we'll be happy to review the service options available to you. https://t.co/GDrqU22YpT,"customer: @AppleSupport Hey guys, my 2015 MacBook pro is saying 'Service Battery'. Can I just take it into any apple store to fix this?",2,device_issue,False,Customer can take the MacBook Pro to any Apple Store for battery service.,easy,,ollama_suggestion_pending_human_review
133,2121576,2121578,2017-11-08T15:46:31+00:00,@AppleSupport even with the new update the WiFi / Bluetooth issues persist. Then the podcast app is quite annoying.. no continuous playback??,@625063 We want you to have a good experience with the update. Please send us a DM so we may better assist you. https://t.co/GDrqU22YpT,customer: @AppleSupport even with the new update the WiFi / Bluetooth issues persist. Then the podcast app is quite annoying.. no continuous playback??,2,connectivity_issue,False,"WiFi and Bluetooth connectivity issues resolved, and Podcast app continuous playback restored.",medium,,ollama_suggestion_pending_human_review
134,906399,906402,2017-10-10T14:05:00+00:00,@115858 why has the new iPhone update destroyed my battery life??,@132376 We're happy to assist. Which iOS 11 version are you currently running? Go to Settings &gt; General &gt; About for the version.,customer: @115858 why has the new iPhone update destroyed my battery life??,4,app_software_issue,False,Provide a solution to optimize battery life after the update.,medium,,ollama_suggestion_pending_human_review
135,1092497,1092499,2017-10-23T20:39:29+00:00,@AppleSupport please do something for iPhone 6 battery with ios 11,@377807 We can take a look at this with you. How often do you charge it? How long does the charge last? Thanks.,customer: @AppleSupport please do something for iPhone 6 battery with ios 11,2,device_issue,False,Provide a solution for the iPhone 6 battery issue with iOS 11.,medium,,ollama_suggestion_pending_human_review
136,2271669,2271673,2017-11-20T20:22:33+00:00,"@AppleSupport Yes, in 2013 I bought an album on iTunes. This year I changed my iPhone and went to download the album and couldn't. This is what pops up. https://t.co/IpouhxA0HX",@660899 Thanks for clearing that up for us. Were you following the steps listed on this page to redownload the album? https://t.co/I39AyMJNgb,"customer: @AppleSupport @118721 I bought the Journals album by Justin Bieber on iTunes, it's ok. I changed my iPhone and i've been downloading, but its doesn't do... What do I do??
brand: @660899 We want to help, but first we just want to make sure that we understand exactly what's going on. 

To clarify, you're wanting to download an album that you previously purchased onto your current phone, is that right?
customer: @AppleSupport Yes, in 2013 I bought an album on iTunes. This year I changed my iPhone and went to download the album and couldn't. This is what pops up. https://t.co/IpouhxA0HX",6,subscription,False,The customer should be able to download the previously purchased album on their new iPhone.,easy,,ollama_suggestion_pending_human_review
137,1347734,1347738,2017-10-27T14:42:00+00:00,@AppleSupport any news about solving the issue of battery drainage since updating to IOS 11....,"@434283 We know how important battery life is for our devices and want to help. Click the DM link, let us know what device you have. https://t.co/GDrqU22YpT",customer: @AppleSupport any news about solving the issue of battery drainage since updating to IOS 11....,4,app_software_issue,False,Provide updates on battery optimization improvements for iOS 11.,medium,,ollama_suggestion_pending_human_review
138,1892542,1892544,2017-10-22T23:20:00+00:00,How come after the #ios11update the touch screen on my iPhone 7 is all messed up?? Help me @AppleSupport,@564293 We're here to help! Let us know in a DM the exact iOS version number to get started and we'll go from there. https://t.co/GDrqU22YpT,customer: How come after the #ios11update the touch screen on my iPhone 7 is all messed up?? Help me @AppleSupport,2,app_software_issue,False,The issue with the touch screen on the iPhone 7 after updating to iOS 11 will be diagnosed and resolved.,medium,,ollama_suggestion_pending_human_review
139,2021314,2021316,2017-11-06T02:45:49+00:00,"So I️ typed “I️” and @115858 corrects it to A and a question mark? What?
This is new to me since 11.1 update today. 👀👀👀 https://t.co/w9dTe7czlr",@597784 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,"customer: So I️ typed “I️” and @115858 corrects it to A and a question mark? What?
This is new to me since 11.1 update today. 👀👀👀 https://t.co/w9dTe7czlr",2,app_software_issue,False,The autocorrect feature is incorrectly suggesting 'A?' for 'I'. This issue should be resolved in the next update.,easy,,ollama_suggestion_pending_human_review
140,2730439,2730441,2017-11-20T15:01:56+00:00,"iOS 11 -&gt; crap, battery life is bleeding, 1h of use -&gt; from 100% to 15% on iPhone 6s 
Do something !!!
@AppleSupport @115858",@296997 We'd like to help. Let's take this to DM and we'll explore ways to provide you assistance. https://t.co/GDrqU22YpT,"customer: iOS 11 -&gt; crap, battery life is bleeding, 1h of use -&gt; from 100% to 15% on iPhone 6s 
Do something !!!
@AppleSupport @115858",2,app_software_issue,True,Provide a solution to optimize battery life on iOS 11 for iPhone 6s.,medium,,ollama_suggestion_pending_human_review
141,2754766,2754768,2017-11-20T21:04:27+00:00,"@AppleSupport It was purchased through an @118101 store. The home screen keeps freezing with no clock, notifications etc. At times it has to be completely restarted.... :-/",@14733 Which iOS version is your iPhone using in Settings &gt; General &gt; About? Let us know in DM. https://t.co/GDrqU22YpT,"customer: Wondering if I'm able to exchange my @115858 iPhone for another phone with @118101 if having had it for less than a week the operating system is unusable #constantlybroken
brand: @14733 We're happy to work with you on any issues you are having with your new iPhone. What is going on with your iOS?
If you bought your device at an Apple Store, you do have 14 days to return it.
customer: @AppleSupport It was purchased through an @118101 store. The home screen keeps freezing with no clock, notifications etc. At times it has to be completely restarted.... :-/",4,app_software_issue,False,The issue with the home screen freezing needs to be resolved by updating the software or replacing the device.,medium,,ollama_suggestion_pending_human_review
142,1815825,1815828,2017-10-16T03:02:30+00:00,"@115858 ios 11.0.3 upgrade giving me lots of problems w/ iphone 6. Dropping wifi, burning through data. #Help! #Verizon #firstworldproblems",@545474 Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this. https://t.co/GDrqU22YpT,"customer: @115858 ios 11.0.3 upgrade giving me lots of problems w/ iphone 6. Dropping wifi, burning through data. #Help! #Verizon #firstworldproblems",3,app_software_issue,True,"Resolve iOS 11.0.3 upgrade issues on the customer's iPhone 6, ensuring stable Wi-Fi and data usage.",medium,,ollama_suggestion_pending_human_review
143,1651819,1651821,2017-10-17T14:27:45+00:00,@AppleSupport I can’t connect to the app store.,@504413 Let's look into this together. Which device are you using and what happens when you try to connect to the App Store?,customer: @AppleSupport I can’t connect to the app store.,2,app_software_issue,False,Resolve app store connection issue by checking internet connection or updating the app.,easy,,ollama_suggestion_pending_human_review
144,1681627,1681631,2017-11-06T16:23:36+00:00,@AppleSupport can I have some assistance with iCloud syncing? I have one account only however the data is not reconciling between devices,"@511257 Sure, let's look into this. Which two devices do you have and what are the software versions? What are you trying to sync?",customer: @AppleSupport can I have some assistance with iCloud syncing? I have one account only however the data is not reconciling between devices,6,account_access,False,iCloud syncing issues resolved and data reconciled between devices,medium,,ollama_suggestion_pending_human_review
145,2169858,2169860,2017-11-09T03:57:00+00:00,"@115858 upset with the fact that my battery is dying in front of me, it went from 79% to 35% in less then 10 mins all after new update",@636535 We'd be happy to help. Send us a DM. https://t.co/GDrqU22YpT,"customer: @115858 upset with the fact that my battery is dying in front of me, it went from 79% to 35% in less then 10 mins all after new update",2,app_software_issue,True,The issue with battery drain after the update should be investigated and resolved.,medium,,ollama_suggestion_pending_human_review
146,909824,909826,2017-10-10T15:33:00+00:00,"@115858 great recent update, my Iphone dies midday and my extra @115858 battery case that I have had for a few months stopped working #wtf","@336106 Reach out to us via DM, then we can work together on making sure your battery is up to your expectations. https://t.co/GDrqU22YpT","customer: @115858 great recent update, my Iphone dies midday and my extra @115858 battery case that I have had for a few months stopped working #wtf",2,device_issue,False,Replace or repair the iPhone and battery case.,medium,,ollama_suggestion_pending_human_review
147,2113964,2113966,2017-11-08T16:49:54+00:00,I updated my phone 🧐 and now it’s being a slow piece of shit 🤬 but I got these cool as emojis 🤯 so how mad can I really be 🤩 but really @AppleSupport please fix my shit,@623274 We know how essential it is for your iPhone to run smoothly. Are there specific apps running slower than others? Please DM us: https://t.co/GDrqU22YpT,customer: I updated my phone 🧐 and now it’s being a slow piece of shit 🤬 but I got these cool as emojis 🤯 so how mad can I really be 🤩 but really @AppleSupport please fix my shit,2,app_software_issue,True,The software issue should be resolved to improve the device performance.,medium,,ollama_suggestion_pending_human_review
