conversation_id,customer_tweet_id,brand_tweet_id,timestamp,customer_message,brand_response,conversation_history,conversation_turns,is_multi_brand_candidate,intent,rule_confidence,needs_manual_review,matched_patterns
874960,874962,874961,2017-10-20T21:01:34+00:00,@AppleSupport Hey my apple id is disabled on my iPhone but not on PC can you fix it please,@327726 We'd be more than happy to guide you towards a resolution. Are you seeing this message in the iTunes and App Store?,customer: @AppleSupport Hey my apple id is disabled on my iPhone but not on PC can you fix it please,2,0,account_access,0.99,True,apple\s*id
875087,875089,875088,2017-10-20T18:29:00+00:00,@115858 how do you expect me to update my phone if it crashes since it's not updated? I cant express to you in 1 tweet how disappointed I am,@327759 We're here for you and would like to look into this further. Meet us in DM and we'll go from there. https://t.co/GDrqU22YpT,customer: @115858 how do you expect me to update my phone if it crashes since it's not updated? I cant express to you in 1 tweet how disappointed I am,2,0,app_software_issue,0.6667,False,update\b;crash
875106,875108,875107,2017-10-20T18:25:01+00:00,"@115714  @AppleSupport okay guys IOS new update I get nothing but 1X or 3G in my house, usually had full LTE. Fix pls",@327766 We can definitely look into this with you. Is there a carrier update available? Check this out: https://t.co/bfoi2mhtX3,"customer: @115714  @AppleSupport okay guys IOS new update I get nothing but 1X or 3G in my house, usually had full LTE. Fix pls
customer: @115714 @AppleSupport I’ve done everything to try and reset and get it solved but it’s just a poor signal.",4,1,app_software_issue,0.99,False,ios\b;update\b
875109,875111,875110,2017-10-20T18:24:26+00:00,@AppleSupport hi I have been charged twice for my storage plan this month. How to I sort out getting one of them refunded?,@327767 Let's look into this further. Please reach out to our iTunes Store Support team using this link: https://t.co/SDIe7UiyJN,customer: @AppleSupport hi I have been charged twice for my storage plan this month. How to I sort out getting one of them refunded?,2,0,billing_payment,0.5,True,charg(?:e|ed|ing)
875150,875153,875151,2017-10-20T18:19:00+00:00,"@AppleSupport my iPhone 7 turned into a piece of junk with your last update. It freezes all the time!!, What happened?",@327781 Freezing is not what we wanna see your iPhone doing. Let's check this out. Which iOS version do you have?,"customer: @AppleSupport my iPhone 7 turned into a piece of junk with your last update. It freezes all the time!!, What happened?",4,0,app_software_issue,0.99,False,update\b;freez
875150,875152,875154,2017-10-20T20:16:28+00:00,@AppleSupport iOS 11.0.3,@327781 Send us a DM and let us know what apps you are encountering freezing in and we can continue from there. https://t.co/GDrqU22YpT,"customer: @AppleSupport my iPhone 7 turned into a piece of junk with your last update. It freezes all the time!!, What happened?
brand: @327781 Freezing is not what we wanna see your iPhone doing. Let's check this out. Which iOS version do you have?
customer: @AppleSupport iOS 11.0.3",4,0,app_software_issue,0.99,True,ios\b
876327,876329,876328,2017-10-20T18:43:36+00:00,@AppleSupport I updated to iOS 11.0.3. Why on earth does my Wi-Fi keep switching itself back on after I’ve turned it off??,@328054 Thanks for reaching out. Here's a link that'll explain more about how Wi-Fi functions after the update: https://t.co/G7BHuQnDS6,customer: @AppleSupport I updated to iOS 11.0.3. Why on earth does my Wi-Fi keep switching itself back on after I’ve turned it off??,2,0,connectivity_issue,0.5,True,wi[ -]?fi
877119,877122,877120,2017-10-13T16:29:00+00:00,@115858 iPad 9.7 Smart Keyboard not flat. How do I fix? https://t.co/gWqWuPclAd,@328225 We would like to help with your smart keyboard.  Could you tell us a little more about what’s happening?,customer: @115858 iPad 9.7 Smart Keyboard not flat. How do I fix? https://t.co/gWqWuPclAd,3,0,general_information,0.99,True,how do i\b
877145,877147,877146,2017-10-13T16:18:00+00:00,@328232 @115858 any success fixing it? same problem here,@328231 We'd like to look into this. Please join us in DM here: https://t.co/GDrqU22YpT,"customer: iOS 11 has been cool for the first week, but now my phone is freezing and auto restarting. Help. #iOS11 @115858
customer: @328232 @115858 any success fixing it? same problem here",3,0,insufficient_information,0.0,True,
877361,877363,877362,2017-10-09T22:28:00+00:00,"My phone be acting up since the new update @115858 fix this shit, do something!!! 😠😡#ios1102",@328276 Let's look into this for you. What kind of issues are you experiencing? Let us know via DM. https://t.co/GDrqU22YpT,"customer: My phone be acting up since the new update @115858 fix this shit, do something!!! 😠😡#ios1102",2,0,app_software_issue,0.99,True,update\b
877377,877379,877378,2017-10-09T22:19:28+00:00,@AppleSupport @318 any chance you could change the podcast app design back to what it was before the update? It’s awful now,@328282 We want to help. We suggest you leave your thoughts about the changes you'd like to see here: https://t.co/9WSVjlVyvt,customer: @AppleSupport @318 any chance you could change the podcast app design back to what it was before the update? It’s awful now,2,0,app_software_issue,0.6667,False,update\b;app\b
878546,878549,878547,2017-10-09T22:52:00+00:00,@115858 I purchased a lightning cord from an Apple Store less then a mth ago and it stop’d working out of nowhere. Do you offer replacements,@328577 We'll be happy to look into service options with you. Send us a DM to get started. https://t.co/GDrqU22YpT,customer: @115858 I purchased a lightning cord from an Apple Store less then a mth ago and it stop’d working out of nowhere. Do you offer replacements,3,0,order_purchase,0.99,True,purchase
878868,878873,878871,2017-10-19T21:30:00+00:00,Lo de @115858 y sus últimas actualizaciones de iOS es lo peor que he visto en smartphones. Todos los días un problema nuevo.,@328651 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,customer: Lo de @115858 y sus últimas actualizaciones de iOS es lo peor que he visto en smartphones. Todos los días un problema nuevo.,5,0,app_software_issue,0.99,True,ios\b
878868,878870,878869,2017-10-20T19:08:12+00:00,@AppleSupport @328651 La batería no dura como antes del ios 11.0,@328650 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,"customer: Lo de @115858 y sus últimas actualizaciones de iOS es lo peor que he visto en smartphones. Todos los días un problema nuevo.
brand: @328651 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs
customer: @AppleSupport @328651 Your fucking IOS 11 has destroyed our phones! It’s a fucking bunch of crap! Fix it ASAP! Many of you would be fired if Steve had been alive
customer: @AppleSupport @328651 La batería no dura como antes del ios 11.0",5,0,app_software_issue,0.99,True,ios\b
879156,879159,879157,2017-10-09T23:11:36+00:00,@AppleSupport we have tried to no avail for literally the last to hours to figure a way to get our Apple TV to log into iTunes.,@328719 Check out this link: https://t.co/CYEtqLEj0w If you're still having trouble contact our Apple TV team: https://t.co/IBIY3vMgPj,customer: @AppleSupport we have tried to no avail for literally the last to hours to figure a way to get our Apple TV to log into iTunes.,3,0,account_access,0.5,True,log\s*in
879287,879290,879288,2017-10-13T16:40:44+00:00,"I need answers, I’m not kidding! Since when Siri reads a full text and active herself @AppleSupport https://t.co/xFwIgqpWFo",@328745 We're here to help. Can you please tell us when you first encountered the issue?,"customer: I need answers, I’m not kidding! Since when Siri reads a full text and active herself @AppleSupport https://t.co/xFwIgqpWFo",6,0,insufficient_information,0.0,True,
879287,879289,879291,2017-10-13T17:19:27+00:00,"@AppleSupport yesterday while my iPhone was charging,Siri activated herself, made a research about gold and start reading it lmao, is this usually happen?","@328745 Understood. Next, can you please tell us how often does the issue occur in a typical day?","customer: I need answers, I’m not kidding! Since when Siri reads a full text and active herself @AppleSupport https://t.co/xFwIgqpWFo
brand: @328745 We're here to help. Can you please tell us when you first encountered the issue?
customer: @AppleSupport yesterday while my iPhone was charging,Siri activated herself, made a research about gold and start reading it lmao, is this usually happen?",6,0,billing_payment,0.99,True,charg(?:e|ed|ing)
879287,879292,879293,2017-10-13T17:41:01+00:00,@AppleSupport It happened once which is yesterday,"@328745 Let's narrow this down a little more. Which model of iPhone do you have, and which iOS version are you using?","customer: I need answers, I’m not kidding! Since when Siri reads a full text and active herself @AppleSupport https://t.co/xFwIgqpWFo
brand: @328745 We're here to help. Can you please tell us when you first encountered the issue?
customer: @AppleSupport yesterday while my iPhone was charging,Siri activated herself, made a research about gold and start reading it lmao, is this usually happen?
brand: @328745 Understood. Next, can you please tell us how often does the issue occur in a typical day?
customer: @AppleSupport It happened once which is yesterday",6,0,insufficient_information,0.0,True,
879303,879306,879304,2017-10-13T16:38:00+00:00,@AppleSupport my iPhone 7 has just deleted very important notes which I had stored on it HELP its ridiculous that the phone can do that 😡,"@328749 We can help out. Was the note created on the iPhone?  Also, do you sync notes with any service like iCloud?",customer: @AppleSupport my iPhone 7 has just deleted very important notes which I had stored on it HELP its ridiculous that the phone can do that 😡,8,0,insufficient_information,0.0,True,
879303,879305,879307,2017-10-13T17:23:30+00:00,@AppleSupport Yes created on iPhone 7 and I have run out of space on my cloud,"@328749 Are you currently syncing to iCloud, and have notes enabled? We'd want to check https://t.co/tmRhWEkIq4 as well.","customer: @AppleSupport my iPhone 7 has just deleted very important notes which I had stored on it HELP its ridiculous that the phone can do that 😡
brand: @328749 We can help out. Was the note created on the iPhone?  Also, do you sync notes with any service like iCloud?
customer: @AppleSupport Yes created on iPhone 7 and I have run out of space on my cloud",8,0,insufficient_information,0.0,True,
879303,879308,879309,2017-10-13T17:53:34+00:00,@AppleSupport I am speaking to apple support on the phone No Luck yet,@328749 Our phone advisors should be able to help you out! Let us know if you need anything else.,"customer: @AppleSupport my iPhone 7 has just deleted very important notes which I had stored on it HELP its ridiculous that the phone can do that 😡
brand: @328749 We can help out. Was the note created on the iPhone?  Also, do you sync notes with any service like iCloud?
customer: @AppleSupport Yes created on iPhone 7 and I have run out of space on my cloud
brand: @328749 Are you currently syncing to iCloud, and have notes enabled? We'd want to check https://t.co/tmRhWEkIq4 as well.
customer: @AppleSupport I am speaking to apple support on the phone No Luck yet",8,0,insufficient_information,0.0,True,
879303,879310,879311,2017-10-13T18:06:27+00:00,@AppleSupport Disgraceful Customer Services a PhoneLine Buzzing Loudly in my ear And A Man lecturing me like I'm his child No Support At All,@328749 We would be more than happy to clarify and look into what's happened. Send us a DM and we'll continue from there. https://t.co/GDrqU22YpT,"customer: @AppleSupport my iPhone 7 has just deleted very important notes which I had stored on it HELP its ridiculous that the phone can do that 😡
brand: @328749 We can help out. Was the note created on the iPhone?  Also, do you sync notes with any service like iCloud?
customer: @AppleSupport Yes created on iPhone 7 and I have run out of space on my cloud
brand: @328749 Are you currently syncing to iCloud, and have notes enabled? We'd want to check https://t.co/tmRhWEkIq4 as well.
customer: @AppleSupport I am speaking to apple support on the phone No Luck yet
brand: @328749 Our phone advisors should be able to help you out! Let us know if you need anything else.
customer: @AppleSupport Disgraceful Customer Services a PhoneLine Buzzing Loudly in my ear And A Man lecturing me like I'm his child No Support At All",8,0,insufficient_information,0.0,True,
879665,879667,879666,2017-10-09T23:19:00+00:00,Thanks @115858 for making an update that FUCKED MY PHONE,@328851 We're here to help. Send us a DM with details of what is going on. https://t.co/GDrqU22YpT,customer: Thanks @115858 for making an update that FUCKED MY PHONE,2,0,app_software_issue,0.99,True,update\b
879693,879696,879694,2017-10-09T23:14:32+00:00,"Well done @115858 @AppleSupport, your latest update has given me a watch that lasts 1/2 a day &amp; a phone that lasts 1/3 👏🏻👏🏻👏🏻","@328857 Let’s investigate this. To make sure we’re on the same page, can you tell us which software versions your Watch and iPhone are on?","customer: Well done @115858 @AppleSupport, your latest update has given me a watch that lasts 1/2 a day &amp; a phone that lasts 1/3 👏🏻👏🏻👏🏻",4,0,app_software_issue,0.99,True,update\b
879693,879695,879697,2017-10-10T14:18:36+00:00,@AppleSupport The latest 11.0.2 and 4.0,"@328857 Alright, thanks. So that we can look into this further, use the link below to join us in DM. https://t.co/GDrqU22YpT","customer: Well done @115858 @AppleSupport, your latest update has given me a watch that lasts 1/2 a day &amp; a phone that lasts 1/3 👏🏻👏🏻👏🏻
brand: @328857 Let’s investigate this. To make sure we’re on the same page, can you tell us which software versions your Watch and iPhone are on?
customer: @AppleSupport The latest 11.0.2 and 4.0",4,0,insufficient_information,0.0,True,
880058,880061,880059,2017-10-20T19:21:00+00:00,my speaker on my iPhone 8 is still clicking fix this @AppleSupport,@328932 We'd like to help with this speaker issue. Does this happen with any particular app? When did it start?,customer: my speaker on my iPhone 8 is still clicking fix this @AppleSupport,4,0,insufficient_information,0.0,True,
880058,880060,880062,2017-10-20T21:32:33+00:00,@AppleSupport It happens basically any time I play anything out loud or talk on the phone. Has been happening since the first day I got the phone,"@328932 OK, thank you. Let's look into your options together. DM us and we'll go from there. https://t.co/GDrqU22YpT","customer: my speaker on my iPhone 8 is still clicking fix this @AppleSupport
brand: @328932 We'd like to help with this speaker issue. Does this happen with any particular app? When did it start?
customer: @AppleSupport It happens basically any time I play anything out loud or talk on the phone. Has been happening since the first day I got the phone",4,0,insufficient_information,0.0,True,
880860,880863,880861,2017-10-09T23:58:31+00:00,"@115858, #highsierra crashing 2xhour, even after update 🙈.. screen blinking, where are you? no improvers, just fails, #getbackapple",@329162  We'd like to help. What device model are you using?,"customer: @115858, #highsierra crashing 2xhour, even after update 🙈.. screen blinking, where are you? no improvers, just fails, #getbackapple",4,0,app_software_issue,0.6667,False,update\b;crash
880860,880862,880864,2017-10-10T00:08:42+00:00,@AppleSupport hello apple bot .. latest MacBookPro ..,"@329162 Did you notice any of these issues before updating your MacBook Pro to macOS High Sierra? DM us, and we'll find a solution: https://t.co/GDrqU22YpT","customer: @115858, #highsierra crashing 2xhour, even after update 🙈.. screen blinking, where are you? no improvers, just fails, #getbackapple
brand: @329162  We'd like to help. What device model are you using?
customer: @AppleSupport hello apple bot .. latest MacBookPro ..",4,0,insufficient_information,0.0,True,
881157,881159,881158,2017-10-20T19:41:36+00:00,I did not pay all this money for my phone to be fucking up over an update I never wanted 🗣🗣🗣🗣 I hate @115858 😤 I’m so pissed,"@329229 Let us help with your iPhone. DM us back, we'll move forward from there. https://t.co/GDrqU22YpT",customer: I did not pay all this money for my phone to be fucking up over an update I never wanted 🗣🗣🗣🗣 I hate @115858 😤 I’m so pissed,2,0,app_software_issue,0.99,True,update\b
882431,882433,882432,2017-10-10T00:16:30+00:00,Anyone else having battery and iOS issues after the new 11.0.2 update on their iPhone 6plus? @AppleSupport any ideas? I had to factory rest,@264693 We'd like to help you get your device back in working order. Send us a DM. https://t.co/GDrqU22YpT,customer: Anyone else having battery and iOS issues after the new 11.0.2 update on their iPhone 6plus? @AppleSupport any ideas? I had to factory rest,2,0,app_software_issue,0.6667,False,ios\b;update\b
882583,882586,882584,2017-10-20T19:57:00+00:00,@115858 your newest software update just kills battery.,@329573 We'd be happy to look into issues you're experiencing. Which device is this occurring on?,customer: @115858 your newest software update just kills battery.,3,0,app_software_issue,0.6667,False,update\b;software
882592,882594,882593,2017-10-20T19:51:37+00:00,@115858 Something you have done has caused the Lightening to HDMI adapter to break. It notices my display as connected but 'No signal' is shown on Samsung Smart Display.,@232817 We're here to help. DM us what software version you're on. https://t.co/GDrqU22YpT,customer: @115858 Something you have done has caused the Lightening to HDMI adapter to break. It notices my display as connected but 'No signal' is shown on Samsung Smart Display.,2,0,connectivity_issue,0.99,True,signal\b
882596,882598,882597,2017-10-20T19:49:00+00:00,"@AppleSupport 3/ All 3 external USB drives randomly report as “unsafely unplugged”, after sleep/wake. Not always, but when, then always all at once",@224182 Let's help get this resolved. Please reach out to us via DM and we can go from there. https://t.co/GDrqU22YpT,"customer: So, my Mac Pro (2013) has been a compete shit-show since upgrading to High Sierra — Thread /cc @AppleSupport
customer: @AppleSupport 1/ 30 seconds between chime and the Apple logo, when i turn it on.
customer: @AppleSupport 2/ A dozen (!) mdsworker (Spotlight) worker processes, running at ~40% CPU each (!), all the time. Even still after three weeks.
customer: @AppleSupport 3/ All 3 external USB drives randomly report as “unsafely unplugged”, after sleep/wake. Not always, but when, then always all at once",5,0,insufficient_information,0.0,True,
883973,883976,883974,2017-10-20T22:21:32+00:00,Sos horrible iOS11.3. Raja de acá con esta beta... @115858,@329916 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,customer: Sos horrible iOS11.3. Raja de acá con esta beta... @115858,3,0,insufficient_information,0.0,True,
884964,884966,884965,2017-10-20T22:39:00+00:00,Such a bummer that the coolest feature in @115858 OSX was the ability to see CURRENT iMessages.  Very sad that High Sierra has broken this. https://t.co/eckj4rZqVc,"@330140 We’d love to help. To start, please send us a DM to continue. https://t.co/GDrqU22YpT",customer: Such a bummer that the coolest feature in @115858 OSX was the ability to see CURRENT iMessages.  Very sad that High Sierra has broken this. https://t.co/eckj4rZqVc,2,0,app_software_issue,0.5,True,imessage
884993,884995,884994,2017-10-20T22:31:00+00:00,@AppleSupport Just accepted an update on my phone. Have now got no contacts and lost all my photos! Please help! #FeelingStressed,@330148 Hi there. We're happy to help with this. DM us and we'll take a closer look. https://t.co/GDrqU22YpT,customer: @AppleSupport Just accepted an update on my phone. Have now got no contacts and lost all my photos! Please help! #FeelingStressed,2,0,app_software_issue,0.99,True,update\b
885227,885230,885228,2017-10-10T01:44:00+00:00,"opened twitter for 15 mins and my phone dropped 40%

@AppleSupport pls help",@330208 We'd like to help. Please send us a DM with what iOS version you're running and we'll get started. https://t.co/GDrqU22YpT,"customer: opened twitter for 15 mins and my phone dropped 40%

@AppleSupport pls help",3,0,insufficient_information,0.0,True,
886191,886193,886192,2017-10-20T22:58:00+00:00,I ain’t never had this many problems with my phone until I updated to iOS 11 @115858 shit is annoying yo,"@330424 Hey, we want you to enjoy the update. DM us some more details and we'll help you. https://t.co/GDrqU22YpT",customer: I ain’t never had this many problems with my phone until I updated to iOS 11 @115858 shit is annoying yo,2,0,app_software_issue,0.99,True,ios\b
886234,886236,886235,2017-10-20T22:52:00+00:00,I deleted someone’s number from my phone today and the number is still saved.. how @AppleSupport ?!,@330432 We can help find out why this happened. DM us and let us know if you use iCloud to save your contacts. https://t.co/GDrqU22YpT,customer: I deleted someone’s number from my phone today and the number is still saved.. how @AppleSupport ?!,2,0,insufficient_information,0.0,True,
887138,887141,887139,2017-10-20T23:12:56+00:00,@AppleSupport @330639  Seriously? Updated my #iPhone7 to #ios11 and now this with #carplay in my #2017 #nissan #maxima. What a joke. https://t.co/v53l7PdCLm,@330638 We'll gladly help look into this with you. Which version of iOS 11 is currently installed on your iPhone?,customer: @AppleSupport @330639  Seriously? Updated my #iPhone7 to #ios11 and now this with #carplay in my #2017 #nissan #maxima. What a joke. https://t.co/v53l7PdCLm,6,0,insufficient_information,0.0,True,
887138,887140,887142,2017-10-21T02:04:46+00:00,@AppleSupport 11.3,@330638 Thanks. Have you checked with the auto manufacturer for any updates to the head unit?,"customer: @AppleSupport @330639  Seriously? Updated my #iPhone7 to #ios11 and now this with #carplay in my #2017 #nissan #maxima. What a joke. https://t.co/v53l7PdCLm
brand: @330638 We'll gladly help look into this with you. Which version of iOS 11 is currently installed on your iPhone?
customer: @AppleSupport 11.3",6,0,insufficient_information,0.0,True,
887138,887143,887144,2017-10-21T18:09:00+00:00,@AppleSupport How do I do that? You guys released ios11 not Nissan. Everything worked before this stupid update.,"@330638 Alright. Use the link below to DM us, and we'll go from there. https://t.co/GDrqU22YpT","customer: @AppleSupport @330639  Seriously? Updated my #iPhone7 to #ios11 and now this with #carplay in my #2017 #nissan #maxima. What a joke. https://t.co/v53l7PdCLm
brand: @330638 We'll gladly help look into this with you. Which version of iOS 11 is currently installed on your iPhone?
customer: @AppleSupport 11.3
brand: @330638 Thanks. Have you checked with the auto manufacturer for any updates to the head unit?
customer: @AppleSupport How do I do that? You guys released ios11 not Nissan. Everything worked before this stupid update.",6,0,app_software_issue,0.5,True,update\b
887176,887179,887177,2017-10-20T23:01:00+00:00,"@AppleSupport if I have a downloaded video in Files, how do I remove it (from my device) without deleting it from the cloud?",@330649 Great Question! You have the option to add the video to your device. Take a look: https://t.co/wfVIedr8co,"customer: @AppleSupport if I have a downloaded video in Files, how do I remove it (from my device) without deleting it from the cloud?",4,0,general_information,0.99,True,how do i\b
887176,887178,887180,2017-10-21T00:52:26+00:00,@AppleSupport I want to remove the download. I don’t want to delete the file. I want to return it to the state with the iCloud download icon.,@330649 Where in Files are the videos located? Let us know in DM and we'll go from there. https://t.co/GDrqU22YpT,"customer: @AppleSupport if I have a downloaded video in Files, how do I remove it (from my device) without deleting it from the cloud?
brand: @330649 Great Question! You have the option to add the video to your device. Take a look: https://t.co/wfVIedr8co
customer: @AppleSupport I want to remove the download. I don’t want to delete the file. I want to return it to the state with the iCloud download icon.",4,0,refund_return,0.99,True,return\b
888129,888131,888130,2017-10-10T02:56:30+00:00,@AppleSupport At home my iphone does not connect to Wifi incorrect password. When I restart the phone it connects. problem since ios11 updat,@330882 We've received your DM &amp; will follow up with you there. Keep an eye out for our reply shortly. Thanks!,customer: @AppleSupport At home my iphone does not connect to Wifi incorrect password. When I restart the phone it connects. problem since ios11 updat,2,0,connectivity_issue,0.6667,False,wi[ -]?fi;connect\b
889029,889037,889035,2017-11-25T15:10:28+00:00,"When my video won’t upload from my #iPhoneX 🤦🏻‍♀️ New @77282 🎬 today, uploaded from computer! 💋 @126972 @322876 @115858 @AppleSupport @77283 https://t.co/WcOzwGzJID",@127013 We're here to help. Can you tell us what happens when you try to upload your video? Any errors or specific behavior?,"customer: When my video won’t upload from my #iPhoneX 🤦🏻‍♀️ New @77282 🎬 today, uploaded from computer! 💋 @126972 @322876 @115858 @AppleSupport @77283 https://t.co/WcOzwGzJID",8,0,insufficient_information,0.0,True,
889029,889034,889033,2017-11-25T16:13:33+00:00,@AppleSupport It says video failed to upload. I’m uploading directly from imovie to YT ios 11 latest version 1080p video. Has happened with others too. Also my 1080 60fps vids never uploaded in 60fps from old phone (6s plus),@127013 Let's take a look. Is it a project video you created in iMovie? Have you been able to upload other videos succuesfully in the past?,"customer: When my video won’t upload from my #iPhoneX 🤦🏻‍♀️ New @77282 🎬 today, uploaded from computer! 💋 @126972 @322876 @115858 @AppleSupport @77283 https://t.co/WcOzwGzJID
brand: @127013 We're here to help. Can you tell us what happens when you try to upload your video? Any errors or specific behavior?
customer: @AppleSupport It says video failed to upload. I’m uploading directly from imovie to YT ios 11 latest version 1080p video. Has happened with others too. Also my 1080 60fps vids never uploaded in 60fps from old phone (6s plus)
customer: @AppleSupport Also what’s the purpose of being able to record in 4k 60 fps if imovie videos won’t save in 60 fps format and won’t upload to YT from phone in that format",8,0,app_software_issue,0.99,True,ios\b
889029,889031,889030,2017-11-25T16:27:27+00:00,@AppleSupport Also my @331070 Bolt not working w the X so makes it harder to locate my files to transfer to PC to upload from there,"@127013 If you do need help with uploading videos using iMovie, we recommend reaching out to our experts here: https://t.co/IBIY3vMgPj
Just select Apps &amp; Software.","customer: When my video won’t upload from my #iPhoneX 🤦🏻‍♀️ New @77282 🎬 today, uploaded from computer! 💋 @126972 @322876 @115858 @AppleSupport @77283 https://t.co/WcOzwGzJID
brand: @127013 We're here to help. Can you tell us what happens when you try to upload your video? Any errors or specific behavior?
customer: @AppleSupport It says video failed to upload. I’m uploading directly from imovie to YT ios 11 latest version 1080p video. Has happened with others too. Also my 1080 60fps vids never uploaded in 60fps from old phone (6s plus)
customer: @AppleSupport Also what’s the purpose of being able to record in 4k 60 fps if imovie videos won’t save in 60 fps format and won’t upload to YT from phone in that format
brand: @127013 Let's take a look. Is it a project video you created in iMovie? Have you been able to upload other videos succuesfully in the past?
customer: @AppleSupport With my old phone. Not with the X. Old phone would upload 1080 60 fps vids in 1080 but not 60 fps. I make the vids in Kinemaster, save and then make a new imovie and upload directly from there in 1080. That’s the only way 2 upload in 1080
customer: @AppleSupport Also my @331070 Bolt not working w the X so makes it harder to locate my files to transfer to PC to upload from there",8,0,insufficient_information,0.0,True,
889037,889047,889046,2017-11-25T14:37:00+00:00,@AppleSupport why is my iPhone being so slow 😩 the software is up to date!,@331071 The performance of your device is crucial. Let's look into this together. Can you provide us details of what you're experiencing?,customer: @AppleSupport why is my iPhone being so slow 😩 the software is up to date!,10,0,app_software_issue,0.99,False,software;slow\b
889037,889045,889044,2017-11-25T15:32:33+00:00,@AppleSupport Whenever I type it freezes and and responds really slow!,@331071 Got it. Thanks for confirming that for us. Do you experience this with every use or specific apps?,"customer: @AppleSupport why is my iPhone being so slow 😩 the software is up to date!
brand: @331071 The performance of your device is crucial. Let's look into this together. Can you provide us details of what you're experiencing?
customer: @AppleSupport Whenever I type it freezes and and responds really slow!",10,0,app_software_issue,0.99,False,freez;slow\b
889037,889043,889042,2017-11-25T16:10:41+00:00,@AppleSupport Mostly messages,"@331071 Got it. Since you're experiencing this issue with the Messages app, does it happen with iMessage, SMS or both?","customer: @AppleSupport why is my iPhone being so slow 😩 the software is up to date!
brand: @331071 The performance of your device is crucial. Let's look into this together. Can you provide us details of what you're experiencing?
customer: @AppleSupport Whenever I type it freezes and and responds really slow!
brand: @331071 Got it. Thanks for confirming that for us. Do you experience this with every use or specific apps?
customer: @AppleSupport Mostly messages",10,0,insufficient_information,0.0,True,
889037,889040,889038,2017-11-25T16:27:27+00:00,@AppleSupport Both!,@331071 Got it. Can you provide us details of the issues you're experiencing with the Messages app?,"customer: @AppleSupport why is my iPhone being so slow 😩 the software is up to date!
brand: @331071 The performance of your device is crucial. Let's look into this together. Can you provide us details of what you're experiencing?
customer: @AppleSupport Whenever I type it freezes and and responds really slow!
brand: @331071 Got it. Thanks for confirming that for us. Do you experience this with every use or specific apps?
customer: @AppleSupport Mostly messages
brand: @331071 Got it. Since you're experiencing this issue with the Messages app, does it happen with iMessage, SMS or both?
customer: @AppleSupport Both!",10,0,insufficient_information,0.0,True,
889037,889039,889041,2017-11-25T16:44:26+00:00,@AppleSupport Its responding really slow when I type,@331071 What steps have you tried so far to resolve this?,"customer: @AppleSupport why is my iPhone being so slow 😩 the software is up to date!
brand: @331071 The performance of your device is crucial. Let's look into this together. Can you provide us details of what you're experiencing?
customer: @AppleSupport Whenever I type it freezes and and responds really slow!
brand: @331071 Got it. Thanks for confirming that for us. Do you experience this with every use or specific apps?
customer: @AppleSupport Mostly messages
brand: @331071 Got it. Since you're experiencing this issue with the Messages app, does it happen with iMessage, SMS or both?
customer: @AppleSupport Both!
brand: @331071 Got it. Can you provide us details of the issues you're experiencing with the Messages app?
customer: @AppleSupport Its responding really slow when I type",10,0,app_software_issue,0.99,True,slow\b
889079,889081,889080,2017-11-25T16:17:38+00:00,@115858 @AppleSupport 4) @AppleSupport so “expedited” means “twice as slow to fix the mistake @115858 made”....,@331079 We can assist you. Please DM us via the following link the case number from your interaction with our phone support advisor. We can help you further from there. https://t.co/GDrqU22YpT,"customer: 1) hey @115858 @AppleSupport I bought a new phone from you on Wednesday! But you sent me some other person’s phone! Whoops....
customer: @115858 @AppleSupport 2) I called @AppleSupport and they said they’d send me a new phone expedited. That seems fair, I didn’t send myself the wrong phone....
customer: @115858 @AppleSupport 3) but then I get an @AppleSupport email. Y’all want me to send the wrong phone back before I get the new phone. That’ll take 4-5 addl days
customer: @115858 @AppleSupport 4) @AppleSupport so “expedited” means “twice as slow to fix the mistake @115858 made”....",5,0,app_software_issue,0.99,True,slow\b
889106,889112,889109,2017-11-25T16:00:32+00:00,@AppleSupport Why do things on my phone just stop working? cellular &amp; volume? iPhone 6 in perfect condition but funny its after the update 😒,@331084 We want your iPhone to be ready to work when you are. Could you let us know some more details on what you're seeing with these issues after the update?,customer: @AppleSupport Why do things on my phone just stop working? cellular &amp; volume? iPhone 6 in perfect condition but funny its after the update 😒,6,0,connectivity_issue,0.5,True,cellular
